,,,,0467,MAKALENG PRIMARY SCHOOL
,,,,0468,TENT AT ROMAN CATHOLIC CHURCH
,,,,0469,TENT AT BOTALAOTE KGOTLA
,,074,GULUBANE-MATENGE,,
,,,,0470,GULUBANE PRIMARY SCHOOL
,,,,0471,MATENGE PRIMARY SCHOOL
,,,,0472,TENT AT MATSHINGITSHI KGOTLA
,,075,MAMBO-MASINGWANENG-SECHELE,,
,,,,0473,MAMBO PRIMARY SCHOOL
,,,,0474,MASINGWANENG PRIMARY SCHOOL
,,,,0475,SECHELE PRIMARY SCHOOL
10,FRANCISTOWN EAST,,,,
,,076,NTSHE,,
,,,,0476,TENT AT AREA S DAY CARE CENTRE
,,,,0477,TENT AT PRISON DAY CARE CENTRE
,,,,0478,LEKGABA PRIMARY SCHOOL
,,077,ITEKENG,,
,,,,0479,OUR LADY OF DESSERT PRIMARY SCHOOL
,,,,0480,TENT AT OLD AGRICULTURAL OFFICES
,,,,0481,NYANGABGWE PRIMARY SCHOOL
,,,,0482,TENT AT CHURCH OF GOD IN CHRIST (COGIC)
,,078,CENTRAL,,
,,,,0483,INSTITUTE OF HEALTH SCIENCES 
,,,,0484,FRANCISTOWN COLLEGE OF EDUCATION
,,,,0485,TENT AT BIBLE LIFE MINISTRIES
,,,,0486,IKHUTSENG PRIMARY SCHOOL
,,,,0487,TENT AT THE YOUTH HOUSE
,,079,DONGA,,
,,,,0488,DONGA JUNIOR SECONDARY SCHOOL
,,,,0489,TENT AT DONGA ROMAN CATHOLIC CHURCH
,,,,0490,DONGA CUSTOMARY COURT
,,,,0491,PELOTSHWAANA PRIMARY SCHOOL
,,080,SATELLITE NORTH,,
,,,,0492,MARADU PRIMARY SCHOOL
,,,,0493,TENT AT COLOURED PARK 
,,,,0494,TENT AT ST JOHN OF ZIMBABWE
,,081,SELEPA,,
,,,,0495,TENT AT LIGHT OF THE WORLD ACADEMY
,,,,0496,TENT AT OPEN SPACE BEHIND EASTERN GATE ACADEMY
,,,,0497,MOPHATO PRIVATE SCHOOL
,,,,0498,SELEPA JUNIOR SECONDARY SCHOOL
,,082,SATELLITE SOUTH,,
,,,,0499,SATELLITE PRIMARY SCHOOL
,,,,0500,SATELLITE PARK
,,,,0501,TENT AT OPEN SPACE IN FRONT OF PLOT NO. 32588
11,FRANCISTOWN SOUTH,,,,
,,083,IPOPENG,,
,,,,0502,GOLDMINE COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0503,MOREMOGOLO PRIMARY SCHOOL
,,,,0504,TENT AT MASEGO CLINIC 
,,,,0505,BLOCK 7 KGOTLA SHELTER (LOOBO)
,,084,BOIKHUTSO,,
,,,,0506,TENT AT LAPOLOGANG CLINIC 
,,,,0507,WDC DAY CARE CENTRE
,,,,0508,TENT AT CHRIST CITADEL INTERNATIONAL CHURCH (CIC)
,,,,0509,AERODROME CCP HALL
,,,,0510,TENT AT ST FAITH CHURCH
,,085,PHILLIP MATANTE WEST,,
,,,,0511,BLOCK 2 PLAYGROUND (SWINGS)
,,,,0512,PHATSIMO PRIMARY SCHOOL
,,,,0513,TENT AT OPEN SPACE (PARK) 
,,086,PHILLIP MATANTE EAST,,
,,,,0514,MOKALENG PRIMARY SCHOOL
,,,,0515,MONTSAMAISA JUNIOR SECONDARY SCHOOL
,,,,0516,BLOCK IV KGOTLA (LOOBO)
,,087,IKAGELENG,,
,,,,0517,PHASE IV PRIMARY SCHOOL
,,,,0518,TENT AT BLOCK 1 OPEN SPACE (PARK)
,,,,0519,PHASE IV COMMUNITY HALL
,,,,0520,TENT AT OPEN SPACE (JWANENG) 
,,088,SOMERSET EAST,,
,,,,0521,MAHUBE PRIMARY SCHOOL
,,,,0522,NTLO YA EFANGELE 
,,,,0523,WDC DAY CARE CENTRE
,,,,0524,SOMERSET EAST KGOTLA SHELTER (LOOBO) 
,,089,TSHWARAGANO,,
,,,,0525,PLAYGROUND BLOCK 9 
,,,,0526,BOTSWANA PENTECOASTAL PROTESTANT CHURCH
,,,,0527,TENT AT OPEN SPACE NEXT TO MOLAPO SATELLITE POLICE STATION
12,FRANCISTOWN WEST,,,,
,,090,SELOLWE,,
,,,,0528,NTSHE PRIMARY SCHOOL
,,,,0529,PHATLHOGO PRIMARY SCHOOL
,,,,0531,PHASE 6 WDC OFFICE
,,091,MONARCH CENTRAL,,
,,,,0532,MMEI JUNIOR SECONDARY SCHOOL 
,,,,0533,BOTSHELO CLINIC
,,,,2222,ST. THERESA CHURCH
,,092,MONARCH SOUTH,,
,,,,0534,MONARCH PRIMARY SCHOOL
,,,,0535,MONARCH CUSTOMARY COURT 
,,,,0536,TENT AT BCW NURSERY SCHOOL 
,,,,0537,TENT AT CHRIST THE WORD OF GOD CHURCH BUILDING 
,,093,TATI TOWN,,
,,,,0538,TENT AT ST PAUL APOSTOLIC CHURCH  
,,,,0539,BLUETOWN NURSERY SCHOOL
,,,,0540,TATI TOWN CUSTOMARY COURT 
,,,,0541,TENT AT SHAA OFFICE
,,094,BOTSALANO,,
,,,,0542,FRANCISTOWN SENIOR SECONDARY SCHOOL 
,,,,0543,AERODROME PRIMARY SCHOOL 
,,,,0544,TENT AT MAIPAAHELA PARK 
,,095,KANANA,,
,,,,0545,TENT AT GERALD ESTATE SHAA WARD OFFICE
,,,,0546,TENT AT OPEN SPACE - LOT NO. 23896 
,,,,0547,ST KIZITO SCHOOL 
,,,,0548,TENT AT GERALD REHABILITATION CENTRE
,,096,MOPHANE,,
,,,,0549,TENT AT MOPHANE BHC HOUSES 
,,,,0550,TADABIGWA JUNIOR SECONDARY SCHOOL 
,,,,0551,TAGALA PRIMARY SCHOOL
,,097,MOSELEWAPULA,,
,,,,0552,MAHUDIRI PRIMARY SCHOOL 
,,,,0553,TENT AT OPEN SPACE AT LOT NO. 27470 (NEAR NEW PRIMARY SCHOOL)
,,,,0554,MOSELEWAPULA CULTURAL VILLAGE 
13,NATA-GWETA,,,,
,,098,MOSETSE,,
,,,,0555,MOSETSE PRIMARY SCHOOL
,,,,0556,TENT AT MOSETSE CLINIC SITE
,,,,0557,MOSETSE BRIGADE
,,099,KUTAMOGOREE-LEPASHE,,
,,,,0558,KUTAMOGOREE PRIMARY SCHOOL
,,,,0559,LEPASHE PRIMARY SCHOOL
,,,,0560,TENT AT MOKGALO CATTLE CRUSH 
,,,,0561,TENT AT LEPASHE KGOTLA 
,,,,0562,TENT AT MALETAMOTSE WARD KGOTLA
,,100,DUKWI,,
,,,,0563,TACHIBONA PRIMARY SCHOOL
,,,,0564,DUKWI PRIMARY SCHOOL
,,,,0565,DUKWI JUNIOR SECONDARY SCHOOL
,,,,0566,TENT AT NJUTSHAA CATTLE CRUSH 
,,,,0567,TENT AT TSHWAANE MOBILE STOP
,,,,0568,TENT AT MALELEJWE MOBILE HEALTH STOP
,,,,0569,TENT AT BOITEKO WARD KGOTLA
,,,,0570,TENT AT BOTSHABELO WARD KGOTLA
,,101,NATA EAST,,
,,,,0571,TENT AT LAC OFFICE
,,,,0572,TENT AT DIDIBAKWE CATTLE CRUSH  
,,,,0573,MAKONGWA PRIMARY SCHOOL
,,,,0574,TENT AT ROMAN CATHOLIC CHURCH  
,,,,0575,TENT AT SEKAO COMMUNITY HALL 
,,,,0576,SUA JUNIOR SECONDARY SCHOOL  
,,,,0577,TENT AT SEMOWANE KGOTLA
,,102,MANXOTAE-SEPAKO,,
,,,,0578,MANXOTAE PRIMARY SCHOOL
,,,,0579,SEPAKO PRIMARY SCHOOL
,,,,0580,MAPOSA PRIMARY SCHOOL  
,,,,0581,TENT AT XHAROXWACOO CATTLE CRUSH
,,103,NATA WEST,,
,,,,0582,TENT AT NATA SUB-LAND BOARD
,,,,0583,NATA PRIMARY SCHOOL
,,,,0584,TENT AT XHAMKWAE MOBILE STOP
,,,,0585,TENT AT KACHIKAU COMMUNITY HALL  
,,,,0586,TENT AT ROADS DEPARTMENT
,,104,ZOROGA-TSOKATSHAA,,
,,,,0587,ZOROGA PRIMARY SCHOOL
,,,,0588,TSOKATSHAA PRIMARY SCHOOL
,,,,0589,TENT AT THABATSHUKUDU MOBILE HEALTH STOP
,,,,0590,TENT AT MAOTOMABE CATTLE CRUSH
,,,,0591,TENT AT MARULAMANTSI CATTLE CRUSH
,,105,GWETA EAST,,
,,,,0592,GWETA PRIMARY SCHOOL
,,,,0593,TENT AT GWETA KGOTLA 
,,,,0594,TENT AT JUNA MOBILE HEALTH STOP
,,,,0595,GASEBALWE SERETSE PRIMARY SCHOOL
,,106,GWETA WEST,,
,,,,0596,KUTLWANO JUNIOR SECONDARY SCHOOL
,,,,0597,TENT AT GWETA COMMUNITY HALL
,,,,0598,TENT AT SENAGORE MOBILE HEALTH STOP
,,,,0599,TENT AT DAY CARE CENTRE  
,,,,0600,TENT AT COUNCIL ABATTOIR
,,107,SOWA,,
,,,,0601,SOWA PRIMARY SCHOOL
,,,,0602,TENT AT TSHIMOLOGO DAY CARE CENTRE
,,,,0603,TENT AT SOWA TOWN COUNCIL WORKSHOP 
14,NKANGE,,,,
,,108,MAITENGWE NORTH,,
,,,,0604,MAITENGWE PRIMARY SCHOOL
,,,,0605,MOSES MENGWE JUNIOR SECONDARY SCHOOL
,,,,0606,TENT AT SABASI 
,,,,0607,NSHAMBA PRIMARY SCHOOL
,,109,MAITENGWE SOUTH,,
,,,,0608,MENGWE PRIMARY SCHOOL 
,,,,0609,TENT AT NON FORMAL EDUCATION CENTER 
,,,,0610,DAGWI PRIMARY SCHOOL
,,,,0611,TENT AT MONYAMA KGOTLA 
,,110,NKANGE-CHANGATE,,
,,,,0612,NKANGE PRIMARY SCHOOL
,,,,0613,TENT AT FUNGWANE KGOTLA 
,,,,0614,TENT AT NDZONGA KGOTLA  
,,,,0615,TENT AT NYEWELE KGOTLA 
,,,,0616,CHANGATE PRIMARY SCHOOL
,,,,0617,NKANGE JUNIOR SECONDARY SCHOOL
,,111,NKANGE-SENETE,,
,,,,0618,SENETE PRIMARY SCHOOL
,,,,0619,SENETE KGOTLA
,,,,0620,MABUWE PRIMARY SCHOOL
,,,,0621,TENT AT NCHEMANE KGOTLA 
,,,,0622,TENT AT THUBOSI MOBILE STOP  
,,,,0623,TENT AT MOLETSWE KGOTLA
,,112,TUTUME NORTH,,
,,,,0624,SELOLWANE PRIMARY SCHOOL
,,,,0625,LUTHREN DAY CARE CENTRE
,,,,0626,ST. JOHN CHURCH
,,,,0627,TENT AT MAENJANE KGOTLA
,,113,TUTUME CENTRAL,,
,,,,0628,COMMUNITY HALL
,,,,0629,MADIKWE KGOTLA
,,,,0630,TUTUME MAIN KGOTLA
,,,,0631,TENT AT TABONA KGOTLA
,,114,TUTUME EAST,,
,,,,0632,MAGAPATONA PRIMARY SCHOOL 
,,,,0633,TENT AT ATTRACTIVE VIEW 
,,,,0634,TENT AT NSUSWANE CATTLE CRUSH 
,,,,2768,TENT AT MACHOLA KGOTLA
,,115,TUTUME SOUTH,,
,,,,0635,OLD APOSTOLIC CHURCH
,,,,0636,PANDAGALA JUNIOR SECONDARY SCHOOL
,,,,0637,TENT AT MATHUMO KGOTLA
,,,,0638,TIMBI PRIMARY SCHOOL
,,,,0639,MAPHORISA PRIMARY SCHOOL
,,116,TUTUME WEST,,
,,,,0640,THINI PRIMARY SCHOOL
,,,,0641,TENT AT HEAD MOUNTAIN APOSTOLIC CHURCH 
,,,,0642,TENT AT THINI CLINIC
,,,,0643,TENT AT THINI KGOTLA
,,117,MATOBO-GOSHWE,,
,,,,0644,GOSHWE PRIMARY SCHOOL
,,,,0645,TENT AT NTOBGWE MOBILE HEALTH 
,,,,0646,TENT AT CHILOKOTI HEALTH STOP  
,,,,0647,MPITI PRIMARY SCHOOL 
,,118,NSWAZWI-MAKUTA,,
,,,,0648,NSWAZWI PRIMARY SCHOOL
,,,,0649,TENT AT MAKUTA OLD MOBILE HEALTH STOP 
,,,,0651,MADAWU JUNIOR SECONDARY SCHOOL
,,,,0652,MAKUTA PRIMARY SCHOOL
,,,,0653,TENT AT NSWAZWI  COOPERATIVE STORE 
,,119,NSHAKAZHOGWE,,
,,,,0654,NSHAKAZHOGWE PRIMARY SCHOOL
,,,,0655,TENT AT NYADZA KGOTLA
,,,,0656,TENT AT NDZINGE
,,120,SEBINA,,
,,,,0657,SEBINA PRIMARY SCHOOL
,,,,0658,SEBINA VDC DAY CARE AND PRE-SCHOOL
,,,,0659,ST. JOHN CHURCH 
,,,,0660,VDC COMMUNITY HALL  
,,,,0661,TENT AT SEBINA CROSS 
,,121,MAROBELA-MAFHUNGO/HUBONA,,
,,,,0662,NYAMAMBISI PRIMARY SCHOOL
,,,,0663,MAROBELA MAIN KGOTLA
,,,,0664,TENT AT NTALA VETERINARY CAMP
,,,,0665,MPHINYANE PRIMARY SCHOOL
,,122,MARAPONG-SEMITWE,,
,,,,0667,MARAPONG PRIMARY SCHOOL
,,,,0668,MAMPORI PRIMARY SCHOOL 
,,,,0669,SEMITWE PRIMARY SCHOOL
,,,,0670,TENT AT SHOROJENAA MOBILE HEALTH STOP 
,,,,0671,TENT AT MAOTHAKGANG MOBILE HEALTH STOP 
,,,,0672,TENT AT RATHANG  
15,SHASHE WEST,,,,
,,123,MATHANGWANE NORTH,,
,,,,0673,TENT AT MASHUNGWA KGOTLA
,,,,0674,MATHANGWANE PRIMARY SCHOOL
,,,,0675,MATHANGWANE MAIN KGOTLA
,,,,0676,TENT AT NKHWANENYAMA KGOTLA
,,,,0677,TENT AT TLHALOGANG MOBILE HEALTH STOP
,,124,MATHANGWANE SOUTH,,
,,,,0678,MPATANE PRIMARY SCHOOL
,,,,0679,TENT AT ZEZURU KGOTLA
,,,,0680,TENT AT LEPHIRI 
,,,,0681,TENT AT TSHABAE 
,,,,0682,CHAMABONA JUNIOR SECONDARY SCHOOL
,,125,CHADIBE,,
,,,,0683,CHADIBE NORTH PRIMARY SCHOOL
,,,,0684,TENT AT KAJATA KGOTLA
,,,,0685,TENT AT JOJO MASOMO FOOTBALL GROUNDS 
,,126,BOROLONG NORTH,,
,,,,0686,TENT AT MAGODI FC GROUNDS 
,,,,0687,RAPULANE KGOTLA
,,,,0688,TLHALOGANG JUNIOR SECONDARY SCHOOL
,,,,0689,TENT AT SHONGWECHENA - MPATANE KGOTLA
,,127,BOROLONG SOUTH,,
,,,,0690,BOROLONG PRIMARY SCHOOL
,,,,0691,BOROLONG MAIN KGOTLA
,,,,0692,TENT AT TIGERS GROUNDS 
,,,,0693,TENT AT ROADS CAMP 
,,,,0694,TENT AT NEW CREATION APOSTOLIC CHURCH 
,,,,0695,TENT AT JAPANE 
,,128,SHASHE MOOKE,,
,,,,0696,SHASHE MOOKE PRIMARY SCHOOL
,,,,0697,SHASHE MOOKE MAIN KGOTLA
,,,,0698,TENT AT MPHANE 
,,,,0699,TENT AT THOLO VDC HALL
,,,,0700,TENT AT STAMBULE KGOTLA
,,129,MAJANA,,
,,,,0701,JAMATAKA PRIMARY SCHOOL
,,,,0702,MAKOBO PRIMARY SCHOOL
,,,,0703,NATALE PRIMARY SCHOOL
,,,,0704,TENT AT TAPANENG 
,,,,0705,TENT AT SHANGANO KGOTLA
,,,,0706,TENT AT MOSU MOBILE HEALTH STOP
,,130,MABESEKWA,,
,,,,0707,MABESEKWA PRIMARY SCHOOL
,,,,0708,MABESEKWA KGOTLA
,,,,0709,TENT AT BOSWELAMOTHO 
,,,,0710,TENT AT NYONYOBE MOBILE HEALTH STOP
,,,,0711,TENT AT TAKUTSHANE 
,,,,0712,TENT AT LEKOBA KGOTLA
,,,,0713,TENT AT KGORONYANE MOBILE HEALTH STOP
,,131,MATSITAMA,,
,,,,0714,MATSITAMA PRIMARY SCHOOL
,,,,0715,TENT AT DZIDZIPA 
,,,,0716,TENT AT TSARUTSARU 
,,,,0717,TENT AT MATAKANA 
,,,,0718,TENT AT SPLANDRAA 
,,,,0719,TENT AT MMAPATSE MOBILE HEALTH STOP 
,,,,0720,TENT AT JAMINI 
16,TONOTA,,,,
,,132,MANDUNYANE,,
,,,,0721,MANDUNYANE PRIMARY SCHOOL
,,,,0722,TENT AT MASEKA PRE-SCHOOL 
,,,,0723,TENT AT MOSHAMO 
,,,,0724,TENT AT THAKADIAWA 
,,,,0725,TENT AT MANDUNYANE KGOTLA
,,133,SEMOTSWANE,,
,,,,0726,SEMOTSWANE PRIMARY SCHOOL
,,,,0727,TENT AT SEMOTSWANE OLD KGOTLA 
,,,,0728,TENT AT AFRICA EVANGELICAL CHURCH  
,,,,0729,TENT AT ROMAN CATHOLIC CHURCH
,,134,TONOTA WEST,,
,,,,0730,TENT AT SHASHE BIBLE TRAINING COLLEGE (MISSION) 
,,,,0731,TENT AT TONOTA STADIUM  
,,,,0732,TENT AT FOLEY KGOTLA 
,,,,0733,TENT AT DIBONGWANE 
,,,,0734,TENT AT NTHELOLANG CATTLEPOST
,,,,0735,TONOTA JUNIOR SECONDARY SCHOOL  
,,,,0736,TENT AT THUTSE WELL
,,135,TONOTA NORTH,,
,,,,0737,THOLODI PRIMARYSSCHOOL
,,,,0738,TENT AT LEOMBOKO KGOTLA
,,,,0739,SHASHE RIVER SENIOR SECONDARY SCHOOL
,,,,0740,RAUWE PRIMARY SCHOOL
,,,,0741,TENT AT HEAD MOUNTAIN CHURCH 
,,136,TONOTA CENTRAL,,
,,,,0742,TENT AT MOLEBATSI KGOTLA 
,,,,0743,TONOTA PRIMARY SCHOOL
,,,,0744,TONOTA MAIN KGOTLA (OLD SHELTER)
,,,,0745,TENT AT KWENENG KGOTLA
,,,,0746,TENT AT ROMAN CATHOLIC CHURCH  
,,,,0747,TENT AT MANYANDA KGOTLA 
,,137,THOLOTSANE,,
,,,,0748,JOHN PHOOKO PRIMARY SCHOOL
,,,,0749,MASEDI PRIMARY SCHOOL
,,,,0750,RUTWANG JUNIOR SECONDARY SCHOOL
,,,,0751,TENT AT PENTECOSTAL HOLINESS CHURCH
,,138,TONOTA EAST,,
,,,,0752,MADISAKWANA PRIMARY SCHOOL
,,,,0753,TENT AT GULUSHABE MOBILE CLINIC 
,,,,0754,TENT AT TLAPA-LA-DIPOO 
,,,,0755,TENT AT SPIRITUAL HEALING CHURCH  
,,,,0756,TENT AT SEROTO KGOTLA
,,139,TONOTA SOUTH EAST,,
,,,,0757,TONOTA COLLEGE OF EDUCATION
,,,,0758,KGOSI SEKOKO PRIMARY SCHOOL
,,,,0759,TENT AT MHAKAMME KGOTLA
,,,,0760,TENT AT MAKOMOTO MOBILE CLINIC 
,,,,0761,TENT AT DIOLO-ACHENA 
,,,,0762,TENT AT LEGOTLHONG FOOTBALL GROUNDS
,,,,0763,TENT AT MABOLE
,,140,GOJWANE,,
,,,,0764,TENT AT GOJWANE KGOTLA
,,,,0765,GOJWANE PRIMARY SCHOOL
,,141,SERULE,,
,,,,0766,SERULE PRIMARY SCHOOL
,,,,0767,BONWATLOU JUNIOR SECONDARY SCHOOL
,,,,0768,SERULE COMMUNITY HALL
,,,,0769,TENT AT INDEPENDENT ASSEMBLIES OF  BOTSWANA
17,BOBIRWA,,,,
,,142,LEPOKOLE,,
,,,,0770,LEPOKOLE PRIMARY SCHOOL
,,,,0771,LEPOKOLE KGOTLA
,,,,0772,TENT AT MASHAMBE HEALTH MOBILE STOP
,,143,BOBONONG NORTH,,
,,,,0773,BOROTSI PRIMARY SCHOOL
,,,,0774,TENT AT BOROTSI CLINIC 
,,144,BOBONONG CENTRAL,,
,,,,0775,BOBONONG  COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0776,BOBONONG PRIMARY SCHOOL
,,,,0777,BOBONONG COMMUNITY HALL
,,,,0778,MABUMAHIBIDU PRIMARY SCHOOL
,,,,0779,MODISAOTSILE PRIMARY SCHOOL
,,,,0780,DBWDM (FORMER DBES) OFFICE
,,145,BOBONONG SOUTH WEST,,
,,,,0781,RASETIMELA PRIMARY SCHOOL
,,,,0782,ASSEMBLIES OF GOD CHURCH
,,,,0783,TENT AT MAISWE HEALTH MOBILE STOP 
,,,,0784,TENT AT DITLOTSO HEALTH MOBILE STOP 
,,146,BOBONONG SOUTH EAST,,
,,,,0785,MOSETLHA COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0786,MADIKWE PRIMARY SCHOOL
,,,,0787,MATSHEKGWE SENIOR SECONDARY SCHOOL
,,,,0788,TENT AT METSIBOTLHOKO HEALTH MOBILE STOP
,,,,0789,AGOSI PRIMARY SCHOOL
,,,,0790,BOBIRWA SUB-LAND BOARD OFFICE
,,147,GOBOJANGO,,
,,,,0791,GOBOJANGO PRIMARY SCHOOL
,,,,0792,GOBOJANGO COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0793,GOBOJANGO COMMUNITY HALL
,,148,SEMOLALE-MABOLWE,,
,,,,0794,SEMOLALE PRIMARY SCHOOL
,,,,0795,MABOLWE PRIMARY SCHOOL
,,,,0796,MABOLWE KGOTLA
,,,,0797,TENT AT MABOLWE BORDER POST
,,,,0798,SEMOLALE COMMUNITY HALL  
,,,,0799,TENT AT MURIAN CHURCH
,,149,MOLALATAU,,
,,,,0800,MOLALATAU PRIMARY SCHOOL
,,,,0801,MOLALATAU COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0802,MOLALATAU BRIGADE
,,,,0803,MOLALATAU COMMUNITY HALL
,,,,0804,TENT AT MAEKWANE MOBILE HEALTH STOP
,,,,0805,TENT AT MMADALE OPEN SPACE
,,150,MOTHABANENG-LENTSWELEMORITI,,
,,,,0806,MOTLHABANENG PRIMARY SCHOOL
,,,,0807,MOTLHABANENG COMMUNITY HALL  
,,,,0808,LENTSWELEMORITI PRIMARY SCHOOL
,,,,0809,TENT AT POINT DRIFT BORDER POST
,,,,0810,TENT AT TALANA FARM 
,,,,0811,TENT AT MOTLHABANENG CLINIC
,,,,0812,MOTLHABANENG KGOTLA
,,,,0813,TENT AT MAKADIBENG HEALTH MOBILE STOP  
,,,,0814,TENT AT MMADIOPE HEALTH MOBILE STOP
,,151,MATHATHANE,,
,,,,0815,MATHATHANE PRIMARY SCHOOL
,,,,0816,BADALE COMMUNITY JUNIOR SECONDARY SCHOOL  
,,,,0817,MATHATHANE COMMUNITY HALL 
,,152,TSETSEBYE,,
,,,,0818,TSETSEBYE PRIMARY SCHOOL
,,,,0819,BUSANG PRIMARY SCHOOL
,,,,0820,TSETSEBYE COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0821,TSETSEBYE COMMUNITY HALL
,,,,0822,TENT AT ZANZIBAR BORDER POST 
,,,,0823,TENT AT PHAKWE HEALTH MOBILE STOP
,,,,0824,TENT AT LEKGOLWE CATTLEPOST
,,153,MOLETEMANE,,
,,,,0825,MOLETEMANE  PRIMARY SCHOOL
,,,,0826,MOLETEMANE KGOTLA
,,,,0827,TENT AT MOLETEMANE CLINIC
,,,,0828,TENT AT SEOKENG HEALTH MOBILE STOP
18,MMADINARE,,,,
,,154,DAMOCHUJENAA,,
,,,,0829,SEDIBE PRIMARY SCHOOL
,,,,0830,TENT AT LEBU CATTLEPOST
,,,,0831,TENT AT BUGAI/MACHOBANE CATTLEPOST
,,155,MMADINARE WEST,,
,,,,0832,TAPALAKOMA PRIMARY SCHOOL
,,,,0833,LETSIBOGO PRIMARY SCHOOL
,,,,0834,MMADINARE PRIMARY SCHOOL
,,,,0835,PHETHU MPHOENG PRIMARY SCHOOL
,,,,0836,MEREMENTSI COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0837,TENT AT GOO KGARI CATTLE POST
,,156,ROBELELA-TSHOKWE,,
,,,,0838,TSHOKWE PRIMARY SCHOOL
,,,,0839,ROBELELA PRIMARY SCHOOL
,,,,0840,TENT AT MMADIKGAKA VETERINARY CAMP 
,,157,TOBANE,,
,,,,0841,TOBANE KGOTLA
,,,,0842,TOBANE PRIMARY SCHOOL
,,,,0843,MOTLHASEDI COMMUNITY JUNIOR SECONDARY SCHOOL
,,158,SEFHOPE,,
,,,,0844,SEFHOPHE PRIMARY SCHOOL
,,,,0845,SEFHOPHE COMMUNITY JUNIOR SECONDARY SCHOOL
,,,,0846,MOTSHOLAPHEKO PRIMARY SCHOOL  
,,,,0847,SEFHOPHE MAIN KGOTLA
,,159,MMADINARE EAST,,
,,,,0848,ST. PETERS PRIMARY SCHOOL
,,,,0849,KELELE PRIMARY SCHOOL
,,,,0850,MAKOME HILL COMMUNITY JUNIOR SECONDARY SCHOOL 
,,,,0851,TENT AT HOMEBASED CARE OFFICE
,,,,0852,TENT AT MAHUNWANE HEALTH MOBILE STOP
,,,,0853,TENT AT LEBALA CATTLE CRUSH 
19,SELIBI-PHIKWE EAST,,,,
,,160,BOTSHABELO CENTRAL,,
,,,,0854,TENT AT BOBIRWA STREET CUL-DE-SEC
,,,,0855,BOTSHABELO KGOTLA
,,,,0856,SHHA WARD OFFICE
,,161,BOTSHABELO WEST,,
,,,,0857,BOTSHABELO COMMUNITY HALL
,,,,0858,TENT AT OPEN SPACE (SOUTH OF LOT 7735)
,,,,0859,HUMANA PEOPLE TO PEOPLE COMMUNITY CENTRE
,,,,0860,BOITSHOKO PRIMARY SCHOOL
,,162,BOTSHABELO EAST,,
,,,,0861,TENT AT MOTLOPI-TSHWARAGANO ROAD 
,,,,0862,TENT AT CHILDREN'S PLAYGROUND (SWINGS)
,,,,0863,TENT AT DIKELEKO MEDUPE VENDING AREA
,,,,0864,KUKAMA-LESOLE CLINIC 
,,163,BOTSHABELO SOUTH,,
,,,,0865,PHASE 3 SHHA
,,,,0866,BOTSHABELO PRIMARY. SCHOOL
,,,,0867,NUTRITION CENTRE
,,,,0868,TENT AT MEKORO 
,,164,IKAGELENG PHASE 1,,
,,,,0869,IKAGELENG COMMUNITY HALL
,,,,0870,EDUCATION CENTRE
,,,,0871,TENT AT OPEN SPACE (LOT NO. 10156)
,,165,NEWSTANCE,,
,,,,0872,IKAGELENG KGOTLA
,,,,0873,DAY CARE CENTRE NEXT TO SHHA OFFICE
,,,,0874,ST. JOHN CHURCH
,,166,IKAGELENG PHASE 2,,
,,,,0875,TENT AT OPEN SPACE NEXT TO LOT NO. 11748
,,,,0876,PHATSIMO JUNIOR SECONDARY SCHOOL
,,,,0877,TLHABOLOLO PRIMARY SCHOOL
20,SELIBI-PHIKWE WEST,,,,
,,167,KOPANO,,
,,,,0878,KOPANO PRIMARY SCHOOL
,,,,0879,SELEBI-PHIKWE TECHNICAL COLLEGE
,,,,0880,NAZARETH CHURCH
,,168,LESEDING,,
,,,,0881,PHIKWE PRIMARY SCHOOL
,,,,0882,ROMAN CATHOLIC CHURCH  
,,,,0883,BAPTIST CHURCH
,,169,THAKADIAWA,,
,,,,0884,RECREATION CENTRE 
,,,,0885,UCCSA
,,,,0886,TEBOGO PRIMARY SCHOOL
,,170,SESAME-KAGISO,,
,,,,0887,JOSEPH ANDERSON PRIMARY SCHOOL
,,,,0888,KAGISO COMMUNITY HALL  
,,,,0889,HALELUJA CHURCH OF GOD
,,171,MERITING,,
,,,,0890,TENT AT WATER UTILITIES (WATER WORKS)
,,,,0891,DEPARTMENT OF WASTE MANAGEMENT & POLLUTION  CONTROL
,,172,SESAME-SOUTH,,
,,,,0892,LAPOLOGANG PRIMARY SCHOOL
,,,,0893,TENT AT MPOTOKWANE ROAD VENDING AREA
,,,,0894,NEW APOSTOLIC CHURCH
,,173,BONTLENG,,
,,,,0895,BOSWELAKGOMO PRIMARY SCHOOL
,,,,0896,MAKHUBU JUNIOR SECONDARY SCHOOL
,,,,0897,ST. PETER'S CHURCH  
,,,,0898,KAGISO KGOTLA
21,PALAPYE,,,,
,,174,MOGOME-MOKGWARE,,
,,,,0899,MOGOME PRIMARY SCHOOL
,,,,0900,MOKGWARE PRIMARY SCHOOL
,,,,0901,TENT AT RAKABESWA
,,,,0902,TENT AT DITSHOSWANE
,,175,RADISELE,,
